language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
C++,C#ToC++.c++,./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++,1,g++ ./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++ -o ./Projects/Baklava/Executions\08-05-2024_19h01m56s\outputCPP,b'',"./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++: In static member function 'static void Cpp::Main()':
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:7:14: error: 'int8_t' was not declared in this scope
    7 |         for (int8_t i = 0; i < 10; i++) {
      |              ^~~~~~
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:2:1: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
    1 | #include <iostream>
  +++ |+#include <cstdint>
    2 | #include <string>
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:7:28: error: 'i' was not declared in this scope
    7 |         for (int8_t i = 0; i < 10; i++) {
      |                            ^
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:11:14: error: 'int8_t' was not declared in this scope
   11 |         for (int8_t i = 10; i >= 0; i--) {
      |              ^~~~~~
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:11:14: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
./Projects/Baklava/Executions\08-05-2024_19h01m56s\C#ToC++.c++:11:29: error: 'i' was not declared in this scope
   11 |         for (int8_t i = 10; i >= 0; i--) {
      |                             ^
",
C++,C#ToC++.c++,./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++,1,g++ ./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++ -o ./Projects/Baklava/Executions\08-05-2024_19h12m09s\outputCPP,b'',"./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++: In function 'int main()':
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:6:10: error: 'int8_t' was not declared in this scope
    6 |     for (int8_t i = 0; i < 10; i++) {
      |          ^~~~~~
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:2:1: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
    1 | #include <iostream>
  +++ |+#include <cstdint>
    2 | #include <string>
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:6:24: error: 'i' was not declared in this scope
    6 |     for (int8_t i = 0; i < 10; i++) {
      |                        ^
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:11:10: error: 'int8_t' was not declared in this scope
   11 |     for (int8_t i = 10; i >= 0; i--) {
      |          ^~~~~~
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:11:10: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
./Projects/Baklava/Executions\08-05-2024_19h12m09s\C#ToC++.c++:11:25: error: 'i' was not declared in this scope
   11 |     for (int8_t i = 10; i >= 0; i--) {
      |                         ^
",
C++,C#ToC++.c++,./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++,1,g++ ./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++ -o ./Projects/Baklava/Executions\08-07-2024_15h05m28s\outputCPP,b'',"./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++: In static member function 'static void Cpp::Main()':
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:7:14: error: 'int8_t' was not declared in this scope
    7 |         for (int8_t i = 0; i < 10; i++) {
      |              ^~~~~~
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:2:1: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
    1 | #include <iostream>
  +++ |+#include <cstdint>
    2 | #include <string>
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:7:28: error: 'i' was not declared in this scope
    7 |         for (int8_t i = 0; i < 10; i++) {
      |                            ^
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:11:14: error: 'int8_t' was not declared in this scope
   11 |         for (int8_t i = 10; i >= 0; i--) {
      |              ^~~~~~
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:11:14: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
./Projects/Baklava/Executions\08-07-2024_15h05m28s\C#ToC++.c++:11:29: error: 'i' was not declared in this scope
   11 |         for (int8_t i = 10; i >= 0; i--) {
      |                             ^
",
C++,C#ToC++.c++,./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++,1,g++ ./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++ -o ./Projects/Baklava/Executions\08-07-2024_15h21m36s\outputCPP,b'',"./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++: In function 'int main()':
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:6:10: error: 'int8_t' was not declared in this scope
    6 |     for (int8_t i = 0; i < 10; i++) {
      |          ^~~~~~
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:2:1: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
    1 | #include <iostream>
  +++ |+#include <cstdint>
    2 | #include <string>
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:6:24: error: 'i' was not declared in this scope
    6 |     for (int8_t i = 0; i < 10; i++) {
      |                        ^
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:11:10: error: 'int8_t' was not declared in this scope
   11 |     for (int8_t i = 10; i >= 0; i--) {
      |          ^~~~~~
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:11:10: note: 'int8_t' is defined in header '<cstdint>'; did you forget to '#include <cstdint>'?
./Projects/Baklava/Executions\08-07-2024_15h21m36s\C#ToC++.c++:11:25: error: 'i' was not declared in this scope
   11 |     for (int8_t i = 10; i >= 0; i--) {
      |                         ^
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-05-2024_19h01m56s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-05-2024_19h01m56s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-05-2024_19h01m56s\outputCPP,b'',"./Projects/Baklava/Executions\08-05-2024_19h01m56s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-05-2024_19h01m56s\HaskellToC++.c++:10:43: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   10 |         return line(0, asterisk) + ""\n"" + baklavaShrink(1, asterisk - 2);
      |                                           ^~~~~~~~~~~~~
      |                                           baklavaGrow
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-05-2024_19h05m24s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-05-2024_19h05m24s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-05-2024_19h05m24s\outputCPP,b'',"./Projects/Baklava/Executions\08-05-2024_19h05m24s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-05-2024_19h05m24s\HaskellToC++.c++:14:43: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   14 |         return line(0, asterisk) + ""\n"" + baklavaShrink(1, asterisk - 2);
      |                                           ^~~~~~~~~~~~~
      |                                           baklavaGrow
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-05-2024_19h08m50s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-05-2024_19h08m50s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-05-2024_19h08m50s\outputCPP,b'',"./Projects/Baklava/Executions\08-05-2024_19h08m50s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-05-2024_19h08m50s\HaskellToC++.c++:10:44: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   10 |         return line(0, asterisks) + ""\n"" + baklavaShrink(1, asterisks - 2);
      |                                            ^~~~~~~~~~~~~
      |                                            baklavaGrow
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-07-2024_14h49m49s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-07-2024_14h49m49s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-07-2024_14h49m49s\outputCPP,b'',"./Projects/Baklava/Executions\08-07-2024_14h49m49s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-07-2024_14h49m49s\HaskellToC++.c++:11:43: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   11 |         return line(0, asterisk) + ""\n"" + baklavaShrink(1, asterisk - 2);
      |                                           ^~~~~~~~~~~~~
      |                                           baklavaGrow
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-07-2024_14h59m03s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-07-2024_14h59m03s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-07-2024_14h59m03s\outputCPP,b'',"./Projects/Baklava/Executions\08-07-2024_14h59m03s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-07-2024_14h59m03s\HaskellToC++.c++:10:43: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   10 |         return line(0, asterisk) + ""\n"" + baklavaShrink(1, asterisk - 2);
      |                                           ^~~~~~~~~~~~~
      |                                           baklavaGrow
",
C++,HaskellToC++.c++,./Projects/Baklava/Executions\08-07-2024_15h05m28s\HaskellToC++.c++,1,g++ ./Projects/Baklava/Executions\08-07-2024_15h05m28s\HaskellToC++.c++ -o ./Projects/Baklava/Executions\08-07-2024_15h05m28s\outputCPP,b'',"./Projects/Baklava/Executions\08-07-2024_15h05m28s\HaskellToC++.c++: In function 'std::string baklavaGrow(int, int)':
./Projects/Baklava/Executions\08-07-2024_15h05m28s\HaskellToC++.c++:10:43: error: 'baklavaShrink' was not declared in this scope; did you mean 'baklavaGrow'?
   10 |         return line(0, asterisk) + ""\n"" + baklavaShrink(1, asterisk - 2);
      |                                           ^~~~~~~~~~~~~
      |                                           baklavaGrow
",
