language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
C++,C#ToC++.c++,./Projects/HelloWorld/Executions3\07-05-2024_17h32m\C#ToC++.c++,1,g++ ./Projects/HelloWorld/Executions3\07-05-2024_17h32m\C#ToC++.c++ -o ./Projects/HelloWorld/Executions3\07-05-2024_17h32m\outputCPP,b'',"C:/MinGWCPP/bin/../lib/gcc/x86_64-w64-mingw32/13.2.0/../../../../x86_64-w64-mingw32/bin/ld.exe: C:/MinGWCPP/bin/../lib/gcc/x86_64-w64-mingw32/13.2.0/../../../../x86_64-w64-mingw32/lib/../lib/libmingw32.a(lib64_libmingw32_a-crtexewin.o): in function `main':
E:\temp\gcc\build-mingw-w64\mingw-w64-crt/../../src/mingw-w64-crt/crt/crtexewin.c:70:(.text.startup+0xbd): undefined reference to `WinMain'
collect2.exe: error: ld returned 1 exit status
",
C++,C#ToC++.c++,./Projects/HelloWorld/Executions3\07-06-2024_09h34m\C#ToC++.c++,1,g++ ./Projects/HelloWorld/Executions3\07-06-2024_09h34m\C#ToC++.c++ -o ./Projects/HelloWorld/Executions3\07-06-2024_09h34m\outputCPP,b'',"./Projects/HelloWorld/Executions3\07-06-2024_09h34m\C#ToC++.c++:7:35: error: expected ',' or '...' before 'args'
    7 |         static void Main(string[] args)
      |                                   ^~~~
",
Java,JavascriptToJava.java,./Projects/HelloWorld/Executions3\06-24-2024_22h01m\JavascriptToJava.java,1,javac ./Projects/HelloWorld/Executions3\06-24-2024_22h01m\JavascriptToJava.java,b'',".\Projects\HelloWorld\Executions3\06-24-2024_22h01m\JavascriptToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,JavascriptToJava.java,./Projects/HelloWorld/Executions3\07-05-2024_17h23m\JavascriptToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-05-2024_17h23m\JavascriptToJava.java,b'',".\Projects\HelloWorld\Executions3\07-05-2024_17h23m\JavascriptToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,JavascriptToJava.java,./Projects/HelloWorld/Executions3\07-05-2024_17h31m\JavascriptToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-05-2024_17h31m\JavascriptToJava.java,b'',".\Projects\HelloWorld\Executions3\07-05-2024_17h31m\JavascriptToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,JavascriptToJava.java,./Projects/HelloWorld/Executions3\07-05-2024_17h32m\JavascriptToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-05-2024_17h32m\JavascriptToJava.java,b'',".\Projects\HelloWorld\Executions3\07-05-2024_17h32m\JavascriptToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,JavascriptToJava.java,./Projects/HelloWorld/Executions3\07-06-2024_09h34m\JavascriptToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-06-2024_09h34m\JavascriptToJava.java,b'',".\Projects\HelloWorld\Executions3\07-06-2024_09h34m\JavascriptToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,PythonToJava.java,./Projects/HelloWorld/Executions3\06-24-2024_22h01m\PythonToJava.java,1,javac ./Projects/HelloWorld/Executions3\06-24-2024_22h01m\PythonToJava.java,b'',".\Projects\HelloWorld\Executions3\06-24-2024_22h01m\PythonToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,PythonToJava.java,./Projects/HelloWorld/Executions3\07-05-2024_17h23m\PythonToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-05-2024_17h23m\PythonToJava.java,b'',".\Projects\HelloWorld\Executions3\07-05-2024_17h23m\PythonToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
Java,PythonToJava.java,./Projects/HelloWorld/Executions3\07-05-2024_17h31m\PythonToJava.java,1,javac ./Projects/HelloWorld/Executions3\07-05-2024_17h31m\PythonToJava.java,b'',".\Projects\HelloWorld\Executions3\07-05-2024_17h31m\PythonToJava.java:1: error: class, interface, enum, or record expected
System.out.println(""Hello World"");
^
1 error
",
