language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
c#,JavascriptToC#.cs,./Projects/HumanEvalX\0\ExecutionsExp23Run1\01-14-2026_06h26m32s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\0\ExecutionsExp23Run1\01-14-2026_06h26m32s\JavascriptToC#.exe ./Projects/HumanEvalX\0\ExecutionsExp23Run1\01-14-2026_06h26m32s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\0\\ExecutionsExp23Run1\\01-14-2026_06h26m32s\\JavascriptToC#.cs(3,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\10\ExecutionsExp23Run1\01-14-2026_08h06m35s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\10\ExecutionsExp23Run1\01-14-2026_08h06m35s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\10\\ExecutionsExp23Run1\\01-14-2026_08h06m35s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(31,23) Error: Variable identifier expected\r\nJavascriptToPascal.pas(34,15) Warning: function result variable of a managed type does not seem to be initialized\r\nJavascriptToPascal.pas(70,4) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\100\ExecutionsExp23Run1\01-14-2026_08h19m01s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\100\ExecutionsExp23Run1\01-14-2026_08h19m01s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\100\\ExecutionsExp23Run1\\01-14-2026_08h19m01s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(6,33) Error: Type identifier expected\r\nJavascriptToPascal.pas(6,33) Fatal: Syntax error, "";"" expected but ""ARRAY"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\101\ExecutionsExp23Run1\01-14-2026_08h27m04s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\101\ExecutionsExp23Run1\01-14-2026_08h27m04s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\101\\ExecutionsExp23Run1\\01-14-2026_08h27m04s\\JavaToPascal.pas\r\nJavaToPascal.pas(18,21) Warning: function result variable of a managed type does not seem to be initialized\r\nJavaToPascal.pas(74,30) Fatal: String exceeds line\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\JavascriptToC#.exe ./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\105\\ExecutionsExp23Run1\\01-14-2026_13h42m05s\\JavascriptToC#.cs(4,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\105\\ExecutionsExp23Run1\\01-14-2026_13h42m05s\\JavaToPascal.pas\r\nJavaToPascal.pas(53,11) Error: Duplicate identifier ""Solution""\r\nJavaToPascal.pas(53,21) Error: Error in type definition\r\nJavaToPascal.pas(61,24) Error: Illegal qualifier\r\nJavaToPascal.pas(83,26) Error: Illegal qualifier\r\nJavaToPascal.pas(100,12) Error: Illegal qualifier\r\nJavaToPascal.pas(101,4) Fatal: There were 5 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Haskell,PythonToHaskell.hs,./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\PythonToHaskell.hs,1,ghc ./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\PythonToHaskell.hs -o ./Projects/HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\outputHS,"b'Loaded package environment from C:\\Users\\mager\\AppData\\Roaming\\ghc\\x86_64-mingw32-9.10.1\\environments\\default\r\n[1 of 2] Compiling Main             ( Projects\\HumanEvalX\\105\\ExecutionsExp23Run1\\01-14-2026_13h42m05s\\PythonToHaskell.hs, Projects\\HumanEvalX\\105\\ExecutionsExp23Run1\\01-14-2026_13h42m05s\\PythonToHaskell.o )\r\n'","Projects\HumanEvalX\105\ExecutionsExp23Run1\01-14-2026_13h42m05s\PythonToHaskell.hs:3:1: error: [GHC-87110]
    Could not load module `Data.Map'.
    It is a member of the hidden package `containers-0.7'.
    Use -v to see a list of the files searched for.
  |
3 | import qualified Data.Map as M
  | ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^

"
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\106\ExecutionsExp23Run1\01-14-2026_14h34m36s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\106\ExecutionsExp23Run1\01-14-2026_14h34m36s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\106\\ExecutionsExp23Run1\\01-14-2026_14h34m36s\\JavaToPascal.pas\r\nJavaToPascal.pas(6,25) Error: Type identifier expected\r\nJavaToPascal.pas(6,25) Fatal: Syntax error, "";"" expected but ""ARRAY"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,PythonToPascal.pas,./Projects/HumanEvalX\106\ExecutionsExp23Run1\01-14-2026_14h34m36s\PythonToPascal.pas,1,fpc ./Projects/HumanEvalX\106\ExecutionsExp23Run1\01-14-2026_14h34m36s\PythonToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\106\\ExecutionsExp23Run1\\01-14-2026_14h34m36s\\PythonToPascal.pas\r\nPythonToPascal.pas(9,25) Error: Type identifier expected\r\nPythonToPascal.pas(9,25) Fatal: Syntax error, "";"" expected but ""ARRAY"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\108\ExecutionsExp23Run1\01-14-2026_14h34m36s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\108\ExecutionsExp23Run1\01-14-2026_14h34m36s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\108\\ExecutionsExp23Run1\\01-14-2026_14h34m36s\\C++ToPascal.pas\r\nC++ToPascal.pas(56,10) Error: Illegal expression\r\nC++ToPascal.pas(56,10) Fatal: Syntax error, "";"" expected but ""("" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
