language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
Haskell,JavaToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\JavaToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\JavaToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\JavaToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\JavaToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h31m36s\JavaToHaskell.hs:6:10: error: [GHC-76037]
    Not in scope: type constructor or class `Exception'
    Suggested fix:
      Add `Exception' to the import list in the import of
      `Control.Exception'
      (at Projects\PrimeNumber\Executions3\07-30-2024_21h31m36s\JavaToHaskell.hs:2:1-51).
  |
6 | instance Exception PrimeNumberException
  |          ^^^^^^^^^

",
Haskell,JavaToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h35m30s\JavaToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h35m30s\JavaToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h35m30s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h35m30s\\JavaToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h35m30s\\JavaToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h35m30s\JavaToHaskell.hs:6:10: error: [GHC-76037]
    Not in scope: type constructor or class `Exception'
    Suggested fix:
      Add `Exception' to the import list in the import of
      `Control.Exception'
      (at Projects\PrimeNumber\Executions3\07-30-2024_21h35m30s\JavaToHaskell.hs:2:1-47).
  |
6 | instance Exception PrimeNumberException
  |          ^^^^^^^^^

",
Haskell,JavaToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h39m30s\JavaToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h39m30s\JavaToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h39m30s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h39m30s\\JavaToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h39m30s\\JavaToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h39m30s\JavaToHaskell.hs:15:13: error: [GHC-88464]
    Variable not in scope: getArgs :: IO [String]
   |
15 |     args <- getArgs
   |             ^^^^^^^

",
Haskell,JavaToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h43m21s\JavaToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h43m21s\JavaToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h43m21s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h43m21s\\JavaToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h43m21s\\JavaToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h43m21s\JavaToHaskell.hs:7:10: error: [GHC-76037]
    Not in scope: type constructor or class `Exception'
    Suggested fix:
      Add `Exception' to the import list in the import of
      `Control.Exception'
      (at Projects\PrimeNumber\Executions3\07-30-2024_21h43m21s\JavaToHaskell.hs:2:1-47).
  |
7 | instance Exception PrimeNumberException
  |          ^^^^^^^^^

",
Haskell,PascalToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\PascalToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\PascalToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\PascalToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\PascalToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h31m36s\PascalToHaskell.hs:30:46: error: [GHC-58481]
    parse error on input `,'
   |
30 | This Haskell code checks if a number is prime, similar to the provided Pascal code, and handles various input cases including invalid input.
   |                                              ^

",
Haskell,PythonToHaskell.hs,./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\PythonToHaskell.hs,1,ghc ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\PythonToHaskell.hs -o ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\outputHS,"b'[1 of 2] Compiling Main             ( Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\PythonToHaskell.hs, Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\PythonToHaskell.o )\r\n'","Projects\PrimeNumber\Executions3\07-30-2024_21h31m36s\PythonToHaskell.hs:17:29: error: [GHC-83865]
    * Couldn't match type `()' with `[String]'
      Expected: SomeException -> IO [String]
        Actual: SomeException -> IO ()
    * In the second argument of `catch', namely `handleError'
      In a stmt of a 'do' block: args <- getArgs `catch` handleError
      In the expression:
        do args <- getArgs `catch` handleError
           let input = fromMaybe """" (safeHead args)
           case reads input :: [(Int, String)] of
             [(x, """")]
               | x >= 0 -> putStrLn $ if isPrime x then ""Prime"" else ""Composite""
             _ -> exitWithError
   |
17 |     args <- getArgs `catch` handleError
   |                             ^^^^^^^^^^^

",
Pascal,C#ToPascal.pas,./Projects/PrimeNumber/Executions3\07-30-2024_21h27m21s\C#ToPascal.pas,1,fpc ./Projects/PrimeNumber/Executions3\07-30-2024_21h27m21s\C#ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\PrimeNumber\\Executions3\\07-30-2024_21h27m21s\\C#ToPascal.pas\r\nC#ToPascal.pas(15,7) Error: Ordinal expression expected\r\nC#ToPascal.pas(30,3) Error: Identifier not found ""try""\r\nC#ToPascal.pas(31,5) Fatal: Syntax error, "";"" expected but ""identifier READLN"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C#ToPascal.pas,./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\C#ToPascal.pas,1,fpc ./Projects/PrimeNumber/Executions3\07-30-2024_21h31m36s\C#ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\PrimeNumber\\Executions3\\07-30-2024_21h31m36s\\C#ToPascal.pas\r\nC#ToPascal.pas(28,3) Error: Identifier not found ""try""\r\nC#ToPascal.pas(29,5) Fatal: Syntax error, "";"" expected but ""IF"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C#ToPascal.pas,./Projects/PrimeNumber/Executions3\07-30-2024_21h35m30s\C#ToPascal.pas,1,fpc ./Projects/PrimeNumber/Executions3\07-30-2024_21h35m30s\C#ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\PrimeNumber\\Executions3\\07-30-2024_21h35m30s\\C#ToPascal.pas\r\nC#ToPascal.pas(28,3) Error: Identifier not found ""try""\r\nC#ToPascal.pas(29,5) Fatal: Syntax error, "";"" expected but ""IF"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
Pascal,C#ToPascal.pas,./Projects/PrimeNumber/Executions3\07-30-2024_21h39m30s\C#ToPascal.pas,1,fpc ./Projects/PrimeNumber/Executions3\07-30-2024_21h39m30s\C#ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\PrimeNumber\\Executions3\\07-30-2024_21h39m30s\\C#ToPascal.pas\r\nC#ToPascal.pas(23,3) Error: Identifier not found ""Result""\r\nC#ToPascal.pas(30,3) Error: Identifier not found ""try""\r\nC#ToPascal.pas(31,5) Fatal: Syntax error, "";"" expected but ""IF"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",,
